applicant_id,race,gender,income,credit_score,debt_to_income,employment_length,loan_amount,zip_code,approved
1863,White,Female,36885,687,0.371,2.0,95000,90995,0
1864,White,Female,50191,729,0.575,21.0,95000,90103,1
1865,Asian,Female,60630,659,0.222,5.6,149000,94508,0
1866,Asian,Male,30001,579,0.359,11.4,59000,94733,0
1867,White,Male,33910,747,0.31,1.9,82000,90145,1
1868,White,Male,20000,715,0.311,7.0,45000,94411,0
1869,White,Female,77756,709,0.485,0.0,124000,90907,0
1870,Black,Female,25459,703,0.561,4.8,38000,91634,1
1871,Hispanic,Female,45198,639,0.395,7.5,96000,92334,0
1872,White,Male,115076,702,0.349,2.2,243000,94038,1
1873,White,Male,55933,660,0.442,36.1,92000,90947,1
1874,Hispanic,Female,31928,696,0.561,2.0,48000,92289,0
1875,Black,Female,35106,576,0.498,1.3,79000,91091,0
1876,White,Female,43277,656,0.393,1.1,72000,90827,0
1877,White,Female,88007,735,0.432,1.1,255000,90433,1
1878,White,Male,59071,644,0.158,1.3,77000,90257,0
1879,White,Female,30056,654,0.443,4.0,74000,90165,0
1880,White,Female,78134,605,0.39,4.8,151000,94535,0
1881,Black,Male,76926,710,0.478,4.5,244000,91626,1
1882,Hispanic,Male,20000,626,0.299,8.1,41000,92789,0
1883,Black,Male,92225,633,0.382,0.0,115000,94984,1
1884,Hispanic,Male,50029,614,0.385,0.8,115000,94381,0
1885,White,Female,49387,677,0.378,12.2,79000,90371,1
1886,White,Male,89677,643,0.48,0.7,151000,90517,0
1887,White,Male,34885,787,0.457,1.2,110000,94008,1
1888,White,Male,86898,601,0.489,2.5,189000,90857,0
1889,Black,Female,24927,626,0.332,6.7,55000,91318,0
1890,Asian,Male,21243,697,0.329,4.4,42000,94748,0
1891,White,Female,22898,644,0.297,4.1,38000,94818,0
1892,White,Male,68886,720,0.284,15.6,183000,94243,1
1893,Hispanic,Male,22794,623,0.377,3.2,35000,92834,0
1894,White,Male,128803,821,0.373,21.3,322000,94509,1
1895,White,Male,100064,672,0.328,1.0,171000,94276,1
1896,Black,Male,81828,565,0.503,1.9,114000,91987,0
1897,Black,Male,39623,592,0.341,9.2,93000,94524,0
1898,White,Female,48639,717,0.41,0.9,133000,90330,1
1899,White,Female,20358,675,0.353,1.0,55000,90245,0
1900,Hispanic,Male,73058,730,0.575,2.4,131000,92855,0
1901,White,Male,61568,730,0.421,15.5,170000,94543,1
1902,White,Female,58563,672,0.518,1.2,123000,90062,0
1903,Hispanic,Female,94090,680,0.508,19.3,206000,94334,0
1904,White,Male,34078,670,0.269,5.9,80000,90658,1
1905,Black,Female,28972,745,0.394,1.5,51000,91749,0
1906,White,Female,50689,733,0.402,0.1,162000,90897,1
1907,Asian,Female,24959,788,0.407,3.8,47000,93210,0
1908,White,Male,43802,737,0.348,3.0,122000,90237,0
1909,White,Male,65891,705,0.166,9.3,115000,94914,1
1910,White,Male,40325,642,0.558,4.4,70000,90107,0
1911,White,Female,91388,733,0.425,23.6,168000,90169,1
1912,Hispanic,Female,20000,658,0.336,0.0,34000,94746,0
1913,Asian,Male,100957,734,0.27,16.5,261000,94020,1
1914,White,Female,61956,695,0.196,2.8,174000,90958,0
1915,White,Female,29619,584,0.288,3.7,57000,90064,0
1916,Black,Female,20000,709,0.536,9.5,41000,94642,0
1917,Hispanic,Female,20000,658,0.43,4.6,48000,94452,0
1918,White,Female,25858,614,0.356,15.0,37000,90444,0
1919,White,Male,91886,747,0.427,27.1,176000,90132,1
1920,White,Female,40288,650,0.137,5.6,61000,90702,0
1921,Black,Female,62792,699,0.207,3.0,111000,94018,1
1922,White,Male,33795,733,0.136,1.5,93000,94731,1
1923,Black,Male,56194,718,0.468,0.0,106000,94980,1
1924,White,Female,27091,677,0.22,1.5,63000,90693,1
1925,Hispanic,Male,22521,642,0.564,6.0,29000,94642,0
1926,White,Female,39073,661,0.275,5.2,84000,94761,0
1927,White,Male,32893,652,0.293,7.0,54000,90354,1
1928,White,Male,20000,680,0.153,8.5,49000,90562,0
1929,Black,Male,32956,643,0.471,10.4,59000,91541,0
1930,White,Male,52253,659,0.521,0.9,107000,94015,1
1931,White,Female,89187,664,0.396,13.4,134000,90891,1
1932,White,Female,73098,707,0.341,6.3,197000,90471,0
1933,White,Male,101922,707,0.406,16.8,277000,90025,1
1934,Black,Male,56643,610,0.471,13.3,111000,91364,0
1935,Black,Male,44886,702,0.398,1.6,99000,91856,0
1936,Hispanic,Male,20000,749,0.551,5.3,46000,92812,0
1937,White,Female,45588,744,0.391,9.7,99000,90536,1
1938,Hispanic,Male,57504,647,0.287,0.2,102000,94984,0
1939,White,Male,117531,736,0.415,4.7,289000,90286,1
1940,White,Male,73996,790,0.416,1.8,184000,90435,1
1941,White,Male,103179,671,0.395,0.6,245000,90317,0
1942,White,Male,26391,724,0.36,6.1,55000,94349,1
1943,Hispanic,Male,33047,596,0.479,4.1,49000,92607,0
1944,Black,Female,40433,742,0.28,1.2,118000,91406,0
1945,Hispanic,Female,68569,668,0.538,0.0,164000,92180,0
1946,White,Female,38190,803,0.487,1.1,128000,90856,1
1947,White,Male,46654,783,0.501,1.8,143000,90105,1
1948,White,Male,74034,707,0.392,24.7,171000,90748,1
1949,White,Female,21204,646,0.365,16.5,45000,90414,0
1950,White,Female,109307,743,0.452,12.8,169000,90394,1
1951,White,Female,24587,675,0.318,0.4,50000,90502,0
1952,White,Male,20000,661,0.426,8.9,35000,90382,0
1953,White,Male,49317,615,0.323,7.9,90000,90119,1
1954,Black,Female,86584,659,0.403,16.2,152000,91237,0
1955,Asian,Female,62202,660,0.308,3.7,92000,94267,0
1956,Asian,Female,68660,747,0.456,4.4,128000,93097,0
1957,Black,Female,32036,702,0.451,3.7,86000,91512,0
1958,White,Female,38027,729,0.385,4.2,78000,90063,0
1959,Black,Male,20000,663,0.621,1.6,49000,94307,1
1960,Hispanic,Female,20000,618,0.297,0.7,40000,94416,0
1961,White,Female,46875,707,0.375,6.9,74000,90672,0
1962,White,Female,91583,763,0.262,15.8,290000,94237,1
1963,Hispanic,Male,49415,649,0.508,4.9,68000,92700,0
1964,White,Male,71264,717,0.318,10.7,154000,90790,1
1965,White,Female,107765,725,0.414,5.0,328000,94483,0
1966,White,Male,59710,787,0.436,4.1,125000,94894,1
1967,White,Female,38711,734,0.158,22.8,79000,94532,1
1968,White,Male,29997,717,0.227,27.1,60000,90761,1
1969,White,Male,164938,680,0.492,7.5,408000,94422,1
1970,White,Female,57148,711,0.509,2.7,160000,90555,0
1971,White,Male,27829,678,0.412,2.4,68000,94622,0
1972,Hispanic,Male,20000,653,0.466,4.6,41000,92678,0
1973,White,Male,103967,652,0.243,1.7,276000,90680,1
1974,White,Female,22359,628,0.279,19.8,37000,90405,0
1975,White,Male,149089,754,0.324,9.6,373000,94144,1
1976,Asian,Female,20000,747,0.312,0.9,47000,93377,0
1977,White,Male,115100,707,0.356,3.2,243000,90792,1
1978,White,Female,55804,682,0.454,1.5,133000,90339,0
1979,Hispanic,Male,43161,764,0.553,0.0,117000,92350,0
1980,Hispanic,Male,36180,656,0.282,4.2,82000,92229,0
1981,White,Male,152426,752,0.334,0.9,375000,90556,1
1982,Hispanic,Male,61438,680,0.406,1.9,107000,94519,0
1983,White,Female,24235,616,0.564,5.6,47000,94525,0
1984,White,Male,20000,709,0.418,0.9,36000,94034,0
1985,White,Male,54523,669,0.446,12.3,100000,94389,0
1986,White,Female,41640,692,0.135,1.1,110000,90943,1
1987,Black,Male,20000,668,0.469,4.4,47000,94470,0
1988,White,Male,47418,794,0.43,14.3,133000,94740,1
1989,White,Female,29528,621,0.172,0.5,56000,94812,0
1990,Black,Female,31425,696,0.539,0.0,42000,91101,0
1991,Hispanic,Male,62137,729,0.479,0.0,142000,94557,0
1992,White,Male,120038,708,0.551,3.1,307000,94307,1
1993,Black,Female,53913,696,0.356,4.9,87000,91945,1
1994,White,Male,31797,770,0.411,4.1,65000,94685,1
1995,Hispanic,Female,42632,636,0.349,1.5,64000,94045,0
1996,Black,Male,38184,669,0.488,3.4,106000,91463,1
1997,Asian,Female,20000,711,0.291,3.0,34000,94449,0
1998,White,Male,62251,732,0.205,2.6,191000,94104,1
1999,White,Female,126941,782,0.263,3.5,335000,94990,1
2000,White,Male,49983,707,0.531,2.5,69000,94654,0
2001,White,Female,20000,707,0.49,3.6,42000,94986,0
2002,White,Male,49919,653,0.552,2.7,127000,90177,0
2003,Asian,Male,24848,702,0.451,2.0,52000,94154,0
2004,White,Female,69957,686,0.477,2.3,119000,94995,0
2005,White,Female,57090,641,0.527,1.4,130000,90718,0
2006,Hispanic,Female,30837,642,0.523,0.6,41000,92551,0
2007,White,Male,40187,706,0.308,1.8,109000,94764,0
2008,Hispanic,Female,30082,689,0.359,18.5,49000,94908,0
2009,White,Male,49264,635,0.221,1.3,116000,90276,0
2010,White,Female,26216,638,0.452,3.0,42000,90428,0
2011,White,Female,20000,717,0.465,12.0,33000,90260,0
2012,White,Male,97073,752,0.479,0.1,248000,90181,1
2013,Asian,Female,34718,744,0.218,4.9,86000,94512,0
2014,White,Female,46060,765,0.57,11.3,161000,94226,1
2015,White,Male,58172,730,0.539,1.1,146000,90584,0
2016,White,Female,50548,678,0.353,9.4,76000,94931,1
2017,White,Male,24238,689,0.304,5.3,37000,94382,1
2018,Hispanic,Female,20000,744,0.505,7.5,66000,92237,0
2019,White,Male,34433,828,0.418,0.4,71000,90692,1
2020,Black,Male,46618,685,0.489,0.0,94000,91770,0
2021,Asian,Male,33256,725,0.21,0.8,50000,93217,0
2022,White,Female,33675,725,0.252,20.4,88000,90172,0
2023,Asian,Female,156787,773,0.51,16.6,338000,93564,1
2024,White,Female,20000,739,0.39,4.2,38000,90812,1
2025,White,Male,31162,738,0.322,3.9,71000,90569,0
2026,White,Male,152964,777,0.267,2.3,257000,90167,1
2027,Black,Female,30425,636,0.228,1.2,65000,91321,0
2028,Asian,Female,28643,620,0.477,1.4,76000,93559,0
2029,White,Male,98840,764,0.209,8.7,299000,90378,1
2030,Black,Male,38004,667,0.407,5.1,108000,91748,0
2031,White,Male,39775,656,0.312,3.8,55000,90120,0
2032,White,Male,55018,645,0.347,10.3,85000,90263,0
2033,White,Female,28074,719,0.288,0.3,56000,94767,0
2034,Asian,Female,23760,613,0.178,0.2,55000,94271,0
2035,Black,Female,29191,666,0.602,8.1,79000,94096,0
2036,White,Female,22717,725,0.489,2.7,68000,90041,0
2037,White,Male,49336,726,0.268,6.1,118000,94498,1
2038,White,Female,51540,680,0.336,2.9,111000,90413,0
2039,White,Female,69516,648,0.152,3.5,161000,94778,0
2040,White,Male,96447,755,0.452,0.2,186000,90070,1
2041,Hispanic,Female,26784,725,0.25,3.0,81000,92405,0
2042,White,Male,66147,679,0.45,0.2,168000,90431,0
2043,White,Female,55993,727,0.551,2.5,99000,90572,0
2044,White,Male,59676,783,0.533,0.9,111000,94583,1
2045,Hispanic,Female,25625,681,0.409,0.5,46000,94522,0
2046,Black,Male,20000,626,0.555,11.6,38000,94941,0
2047,White,Male,66250,760,0.576,20.8,231000,90035,0
2048,Black,Female,20000,609,0.278,0.0,25000,94617,0
2049,White,Female,35481,625,0.195,13.1,73000,90412,0
2050,White,Male,20000,721,0.367,9.5,54000,94511,0
2051,White,Male,21985,662,0.198,3.7,34000,90730,0
2052,White,Male,28961,670,0.476,3.4,56000,94605,0
2053,White,Female,80460,685,0.239,3.1,168000,94322,0
2054,Asian,Female,66114,694,0.488,6.3,143000,93190,0
2055,Hispanic,Female,24505,734,0.5,0.8,42000,92298,0
2056,Black,Male,56950,751,0.33,0.0,131000,91158,1
2057,White,Female,70973,801,0.453,23.7,148000,90817,1
2058,White,Male,44515,750,0.472,9.5,125000,90483,1
2059,Black,Male,20000,669,0.511,1.2,30000,91959,0
2060,White,Female,36780,619,0.241,0.4,85000,90386,0
2061,White,Female,39290,683,0.46,17.0,82000,90551,0
2062,White,Female,20000,789,0.57,0.3,42000,94872,0
2063,Hispanic,Female,42585,652,0.528,0.0,75000,92121,0
2064,White,Female,49284,774,0.261,1.9,129000,90403,0
2065,White,Female,54421,704,0.396,7.8,124000,90284,0
2066,Hispanic,Male,47519,550,0.336,9.8,80000,94554,0
2067,White,Male,75955,746,0.229,5.4,222000,90859,1
2068,White,Female,37417,754,0.278,3.3,118000,90172,1
2069,White,Female,47030,694,0.426,0.1,104000,90251,0
2070,White,Male,38613,753,0.289,2.3,77000,94741,1
2071,Hispanic,Male,28306,582,0.56,0.3,33000,94497,0
2072,White,Male,109420,664,0.443,1.7,167000,90827,0
2073,White,Male,20000,691,0.479,0.4,33000,90152,0
2074,Hispanic,Female,57819,707,0.251,11.9,95000,92760,0
2075,Hispanic,Male,27701,733,0.351,4.7,62000,94227,0
2076,Hispanic,Female,21785,694,0.222,1.6,56000,92811,0
2077,White,Male,57351,643,0.482,15.5,72000,94533,0
2078,White,Female,20000,691,0.51,1.2,40000,94924,0
2079,Asian,Male,31545,728,0.491,16.1,52000,93194,0
2080,Hispanic,Female,20528,567,0.416,0.4,38000,94852,0
2081,White,Female,36484,688,0.385,8.6,74000,94790,0
2082,White,Female,25719,667,0.439,2.0,65000,90830,0
2083,White,Male,128113,712,0.488,1.0,329000,94379,0
2084,Asian,Male,151297,793,0.491,8.4,536000,94698,1
2085,White,Male,20000,623,0.48,5.0,50000,90992,0
2086,White,Male,67954,730,0.378,16.3,183000,94705,1
2087,White,Female,69750,738,0.182,2.0,173000,94736,1
2088,Black,Female,43286,714,0.531,6.1,139000,94105,0
2089,Hispanic,Female,23020,606,0.597,12.4,30000,92130,0
2090,White,Female,35990,615,0.426,3.2,67000,94852,1
2091,Hispanic,Male,25657,678,0.338,1.8,62000,92980,0
2092,Asian,Male,39999,688,0.345,2.5,108000,93353,1
2093,White,Male,23718,828,0.245,20.9,51000,94175,1
2094,White,Female,38894,715,0.406,5.1,112000,90909,0
2095,White,Female,20000,684,0.537,12.8,49000,90699,0
2096,Hispanic,Male,35648,661,0.404,1.6,55000,94511,0
2097,White,Male,23175,622,0.307,10.8,32000,90138,0
2098,Black,Female,35379,683,0.54,1.6,70000,91449,0
2099,Hispanic,Female,22728,658,0.245,0.0,48000,94101,0
2100,White,Female,49604,694,0.207,5.1,136000,90782,1
2101,Asian,Male,98492,742,0.304,13.5,279000,94301,1
2102,White,Male,127219,755,0.481,0.3,333000,94834,1
2103,White,Female,20000,594,0.375,1.7,25000,94435,0
2104,Black,Female,20000,688,0.308,13.0,30000,91556,0
2105,Hispanic,Male,33513,626,0.545,0.2,51000,92747,0
2106,White,Female,54922,695,0.507,2.9,138000,90757,0
2107,Hispanic,Female,20000,725,0.438,0.3,42000,94603,0
2108,Asian,Male,28553,785,0.388,1.6,94000,93034,0
2109,White,Male,53008,615,0.429,2.8,106000,90491,0
2110,Asian,Male,54161,712,0.372,10.9,96000,94313,0
2111,White,Male,61486,719,0.17,2.3,146000,94302,0
2112,White,Female,54376,626,0.49,6.9,135000,90142,0
2113,White,Male,60063,745,0.477,1.6,202000,94928,0
2114,Hispanic,Female,38377,677,0.473,0.0,75000,94050,0
2115,Black,Female,32313,663,0.514,7.4,85000,91213,0
2116,White,Male,73046,666,0.361,0.8,170000,90537,1
2117,White,Male,20000,701,0.246,7.4,41000,90372,0
2118,Black,Female,78936,722,0.434,5.4,158000,91863,1
2119,White,Female,20000,687,0.34,3.8,35000,90359,0
2120,Hispanic,Female,20000,635,0.447,2.7,33000,92480,0
2121,Hispanic,Male,35083,648,0.429,3.3,61000,92671,0
2122,White,Male,73391,723,0.15,0.8,203000,94329,1
2123,Asian,Female,20000,693,0.115,1.4,37000,93299,0
2124,White,Female,40970,738,0.253,0.1,102000,90865,1
2125,Asian,Male,82803,704,0.461,7.6,131000,94694,1
2126,Black,Female,56755,607,0.425,7.5,120000,94985,0
2127,Black,Male,24195,666,0.369,5.0,33000,94232,1
2128,White,Female,34786,666,0.42,6.5,81000,90042,0
2129,Hispanic,Female,23608,702,0.281,9.3,45000,92274,0
2130,White,Male,38730,692,0.254,6.5,115000,90897,1
2131,White,Female,22435,715,0.49,2.2,65000,90621,0
2132,White,Male,28751,635,0.357,1.4,80000,90880,0
2133,White,Male,63616,714,0.37,3.1,98000,90963,0
2134,White,Male,53048,665,0.477,3.5,96000,90149,0
2135,Black,Male,49378,602,0.39,1.0,97000,91544,0
2136,Hispanic,Male,45704,633,0.478,1.0,100000,92781,0
2137,White,Female,63581,679,0.326,7.3,162000,90080,0
2138,Black,Female,52930,727,0.519,0.5,97000,91017,0
2139,White,Male,20000,652,0.192,7.3,51000,90220,0
2140,Hispanic,Female,20464,598,0.484,1.5,37000,92189,0
2141,Hispanic,Female,29738,673,0.553,1.0,49000,92627,0
2142,White,Female,41104,695,0.524,1.8,58000,94204,0
2143,Black,Female,20905,622,0.469,8.3,49000,94885,0
2144,White,Male,84729,711,0.403,3.2,161000,90393,0
2145,White,Male,160808,813,0.41,30.5,387000,90663,1
2146,Hispanic,Female,38205,705,0.386,3.4,103000,92469,0
2147,White,Male,51565,729,0.237,0.1,134000,94578,1
2148,White,Male,81607,658,0.248,10.6,120000,90169,1
2149,White,Male,20000,825,0.518,5.8,74000,90015,1
2150,Hispanic,Male,40889,726,0.522,0.1,79000,92364,0
2151,White,Male,88205,747,0.271,2.0,210000,94267,1
2152,White,Male,33326,630,0.417,3.6,65000,94373,0
2153,Black,Male,20000,693,0.228,5.4,44000,94369,0
2154,Hispanic,Female,30563,642,0.359,11.7,67000,92574,0
2155,White,Female,40177,683,0.215,1.0,76000,90440,0
2156,White,Male,28418,602,0.4,0.9,68000,90792,0
2157,White,Male,172421,709,0.185,9.8,429000,90161,1
2158,White,Male,36782,713,0.245,2.0,64000,90470,1
2159,White,Male,24533,734,0.326,1.3,67000,94134,1
2160,Black,Male,34757,689,0.575,4.5,62000,91886,0
2161,Black,Male,63388,704,0.484,0.3,182000,91292,0
2162,Black,Female,31578,649,0.19,2.6,72000,91433,0
2163,White,Female,55761,682,0.442,5.9,81000,94625,0
2164,Hispanic,Male,23828,678,0.51,2.4,41000,94287,0
2165,White,Male,119684,781,0.372,1.0,441000,94745,1
2166,Asian,Female,61285,715,0.217,2.5,118000,94206,0
2167,Black,Female,58595,729,0.336,3.2,163000,94492,0
2168,White,Female,51874,689,0.365,1.0,110000,94395,1
2169,Black,Female,51263,615,0.208,3.8,121000,91369,0
2170,White,Male,29032,686,0.466,2.1,72000,90093,0
2171,Black,Male,27377,655,0.523,9.9,66000,91070,0
2172,White,Female,93467,720,0.368,0.4,193000,94592,1
2173,White,Male,124972,807,0.175,8.0,389000,94782,1
2174,Hispanic,Female,20000,701,0.531,4.8,36000,94508,0
2175,White,Female,48403,626,0.243,5.3,69000,94603,1
2176,Hispanic,Female,26382,741,0.376,1.9,65000,94949,0
2177,White,Male,32266,551,0.423,0.6,54000,90695,0
2178,Black,Female,37075,763,0.481,4.3,81000,94665,0
2179,Black,Male,72903,663,0.571,4.5,125000,94819,0
2180,White,Male,64279,697,0.227,14.5,107000,90416,1
2181,White,Male,40469,690,0.306,11.2,65000,94318,1
2182,White,Female,56749,722,0.309,0.1,135000,94824,0
2183,White,Female,33573,689,0.4,22.0,75000,90240,0
2184,White,Male,62772,699,0.246,4.9,171000,94419,1
2185,Black,Male,84982,750,0.359,15.6,187000,91189,1
2186,Asian,Female,20000,719,0.341,0.8,42000,93630,0
2187,Hispanic,Female,55126,634,0.367,5.9,128000,92136,0
2188,Hispanic,Female,20000,698,0.484,3.1,52000,94438,0
2189,Hispanic,Male,83997,725,0.271,0.0,180000,92486,1
2190,Black,Male,25086,622,0.452,0.0,57000,91485,0
2191,White,Female,20067,720,0.207,1.2,36000,90455,1
2192,Asian,Male,78116,717,0.337,0.1,179000,93749,0
2193,Black,Female,38882,646,0.384,3.3,59000,94924,0
2194,White,Female,22878,670,0.236,1.8,49000,90396,0
2195,White,Male,23114,561,0.363,15.6,34000,90048,0
2196,White,Male,43805,669,0.518,5.5,114000,90070,0
2197,White,Female,20232,717,0.468,7.2,34000,90233,0
2198,Hispanic,Male,21261,660,0.259,2.7,36000,94624,0
2199,White,Male,52542,636,0.574,1.8,96000,94091,0
2200,White,Female,23340,731,0.306,7.4,43000,90561,0
2201,Asian,Male,66483,703,0.351,3.8,183000,93941,0
2202,White,Female,101881,668,0.559,40.0,170000,90099,1
2203,White,Male,44840,806,0.259,5.0,129000,90089,1
2204,White,Female,45051,643,0.316,10.3,109000,94183,0
2205,Black,Male,123398,751,0.31,1.6,244000,94472,1
2206,Asian,Male,25241,655,0.334,2.8,55000,94207,0
2207,White,Female,85154,726,0.508,1.7,236000,94587,0
2208,Hispanic,Female,64961,642,0.317,8.5,101000,94278,0
2209,White,Male,81845,655,0.181,8.9,186000,90835,1
2210,Asian,Male,111729,771,0.399,6.2,188000,94263,1
2211,Hispanic,Female,40431,693,0.52,6.3,86000,92883,0
2212,Hispanic,Male,28333,723,0.338,0.5,52000,92482,0
2213,White,Female,80356,715,0.266,13.2,227000,90683,1
2214,Asian,Female,86333,841,0.457,16.3,239000,93042,1
2215,Black,Female,60656,683,0.547,4.8,152000,91609,0
2216,White,Male,50347,727,0.313,2.6,124000,94083,1
2217,Hispanic,Male,26155,597,0.362,9.0,30000,92965,0
2218,White,Female,46737,666,0.253,21.9,99000,90794,0
2219,Hispanic,Male,70748,717,0.465,4.5,112000,92858,0
2220,White,Male,90636,718,0.476,7.0,193000,90550,1
2221,Black,Male,28410,660,0.199,8.2,53000,94444,1
2222,White,Male,59232,663,0.207,6.5,176000,90644,0
2223,White,Male,22353,688,0.131,1.1,38000,90914,0
2224,White,Male,88518,727,0.335,3.5,233000,94243,1
2225,White,Female,26042,625,0.424,4.9,42000,94088,0
2226,White,Male,78523,747,0.223,3.9,148000,90292,1
2227,White,Male,24597,599,0.335,5.8,30000,90638,0
2228,White,Male,91021,732,0.227,2.1,257000,94661,1
2229,White,Female,50543,787,0.473,1.0,105000,94775,1
2230,White,Male,30674,721,0.282,0.2,95000,90855,1
2231,Black,Female,47316,696,0.535,0.0,117000,94448,0
2232,White,Female,29239,641,0.517,2.3,59000,90252,0
2233,Asian,Male,80702,815,0.282,0.1,319000,94038,1
2234,Hispanic,Male,34101,738,0.458,0.7,103000,92139,0
2235,Black,Male,20000,604,0.216,2.0,27000,94839,0
2236,White,Female,23110,659,0.551,6.9,47000,90928,0
2237,Hispanic,Female,26391,727,0.341,3.1,51000,92058,0
2238,White,Female,94692,815,0.486,5.0,301000,94372,1
2239,White,Male,84177,655,0.447,1.8,132000,90266,1
2240,White,Female,110392,684,0.33,0.1,264000,90237,0
2241,Hispanic,Male,108415,706,0.344,0.0,331000,94100,1
2242,White,Male,35566,581,0.32,21.3,57000,94905,0
2243,White,Female,37212,692,0.379,14.1,59000,90485,0
2244,Asian,Female,34183,758,0.386,2.0,97000,94221,0
2245,Hispanic,Male,26866,593,0.482,1.3,41000,92466,0
2246,White,Male,20000,687,0.381,11.1,29000,90338,1
2247,White,Male,48588,669,0.211,0.5,109000,90901,1
2248,Hispanic,Male,20000,743,0.26,0.0,65000,94609,0
2249,White,Male,48025,669,0.514,0.7,91000,90324,0
2250,White,Female,148292,832,0.452,15.7,563000,90247,1
2251,White,Female,30695,657,0.501,0.0,67000,94364,0
2252,Asian,Female,49174,747,0.252,0.1,129000,94957,0
2253,Black,Female,53840,678,0.462,8.3,100000,91957,0
2254,Hispanic,Female,40425,666,0.539,3.5,67000,94884,0
2255,Hispanic,Female,40721,634,0.391,4.3,61000,94981,0
2256,White,Female,33524,705,0.449,13.5,99000,90346,0
2257,White,Male,42653,672,0.444,3.6,106000,90855,0
2258,White,Female,23423,648,0.388,3.2,54000,90627,0
2259,White,Female,69224,783,0.298,3.3,153000,90784,1
2260,White,Female,20000,708,0.52,5.3,45000,90886,0
2261,Hispanic,Female,61186,717,0.296,1.8,111000,92976,0
2262,Black,Male,20000,626,0.567,4.4,31000,91953,0
2263,Hispanic,Female,60876,676,0.335,6.2,168000,92385,0
2264,White,Male,39644,680,0.504,1.3,82000,94652,0
2265,Black,Female,20000,663,0.282,3.1,44000,91746,0
2266,Black,Male,52046,697,0.3,6.7,106000,94320,1
2267,White,Male,85584,718,0.308,20.7,128000,90698,1
2268,Black,Male,28267,611,0.25,13.9,52000,91164,1
2269,White,Female,64205,745,0.506,1.4,113000,90852,0
2270,White,Male,20000,683,0.344,4.3,60000,94426,0
2271,White,Female,20000,609,0.243,3.2,32000,90187,0
2272,White,Male,106451,625,0.316,2.9,156000,94132,1
2273,White,Female,36434,705,0.388,2.2,63000,90835,0
2274,Black,Female,20000,604,0.235,17.3,45000,91248,0
2275,Asian,Male,33842,721,0.384,0.2,62000,94036,0
2276,Black,Male,21126,608,0.422,8.0,28000,91627,0
2277,Black,Female,28288,657,0.494,2.1,66000,94992,0
2278,White,Female,33357,670,0.448,4.4,53000,90661,0
2279,Black,Female,34792,742,0.277,6.0,77000,94215,1
2280,White,Male,47019,744,0.243,3.4,142000,90498,1
2281,White,Male,110840,802,0.534,30.1,221000,94258,1
2282,White,Female,53755,702,0.343,11.5,143000,90974,1
2283,White,Male,64511,748,0.3,1.4,152000,94104,1
2284,White,Male,98626,732,0.518,7.4,279000,90520,1
2285,White,Male,38821,765,0.129,3.5,89000,90066,1
2286,White,Female,20000,677,0.339,2.2,39000,90933,0
2287,Asian,Female,90260,662,0.541,2.8,176000,94739,0
2288,White,Male,53183,600,0.467,1.0,76000,90132,0
2289,White,Male,53295,784,0.12,3.5,179000,90787,1
2290,White,Male,33523,713,0.276,4.8,63000,94156,1
2291,Black,Male,25392,676,0.427,6.6,56000,91877,0
2292,White,Male,81473,792,0.303,2.1,281000,90172,1
2293,White,Female,75227,631,0.411,9.1,172000,90240,0
2294,White,Male,78456,697,0.265,5.0,208000,90839,1
2295,White,Male,78887,704,0.332,1.9,145000,90686,1
2296,White,Female,58623,741,0.329,9.0,182000,90952,1
2297,White,Male,53045,666,0.343,5.3,95000,94925,0
2298,White,Female,37505,631,0.427,16.6,54000,90062,0
2299,White,Male,101335,668,0.451,2.3,254000,90339,0
2300,White,Male,39173,750,0.329,19.5,65000,90545,1
2301,Hispanic,Female,42660,637,0.496,3.4,74000,92002,0
2302,White,Female,25721,657,0.376,3.1,61000,94904,0
2303,White,Male,33005,720,0.357,11.0,85000,90678,1
2304,White,Female,36162,655,0.261,0.9,67000,94112,0
2305,Asian,Female,27008,610,0.465,3.2,61000,93351,0
2306,White,Male,79119,637,0.516,0.8,196000,90004,0
2307,White,Male,21833,679,0.356,4.8,49000,94337,1
2308,Black,Female,33167,678,0.542,0.0,83000,91272,0
2309,White,Male,53077,690,0.231,22.3,149000,90578,1
2310,White,Female,20000,702,0.537,0.0,36000,90694,0
2311,White,Female,31980,607,0.3,14.1,43000,90920,0
2312,Hispanic,Female,39832,595,0.43,5.5,80000,92569,0
2313,White,Male,63401,819,0.31,10.2,140000,90322,1
2314,Black,Male,32524,715,0.399,2.1,57000,94373,1
2315,Asian,Female,65670,756,0.225,1.7,182000,93263,0
2316,White,Male,45908,663,0.346,1.1,102000,90575,0
2317,White,Male,49424,686,0.441,4.3,123000,90959,0
2318,White,Male,57010,703,0.342,1.8,123000,90348,0
2319,White,Male,85493,785,0.415,13.5,265000,90741,1
2320,White,Female,27779,706,0.457,0.2,88000,90843,0
2321,Asian,Male,38433,728,0.381,0.5,106000,93051,0
2322,Black,Female,20920,638,0.538,0.1,46000,91876,0
2323,Black,Male,30121,691,0.577,0.0,43000,91926,0
2324,White,Female,98048,742,0.509,11.7,225000,90064,1
2325,Hispanic,Male,56680,685,0.524,0.0,88000,92475,0
2326,Asian,Female,22194,655,0.489,5.3,65000,94593,0
2327,Hispanic,Female,23831,657,0.531,1.2,62000,94646,0
